Date,Artist,Song Name,Korean Name,Director,Video,Type,Release,video_seconds,real_id,viewCount,likeCount,commentCount
2013-07-18,KARA,Thank You Summer Love,サンキュ? サマ?ラブ,,https://youtu.be/SnpgyUQ_cHk,Girl,Japanese,228,SnpgyUQ_cHk,1500913,9201,471
2013-07-17,CNBLUE,Lady,,,https://youtu.be/kNn4wR04Qiw,Boy,Japanese,207,kNn4wR04Qiw,3242182,26684,1855
2013-07-16,BTS,We Are Bulletproof Pt2,위 아 불렛프루프 Pt.2,,https://youtu.be/gqhWHy0rrtM,Boy,Major,233,gqhWHy0rrtM,157404970,2791778,107438
2013-07-16,B.A.P,Hurricane,허리케인,ZANYBROS,https://youtu.be/PfOtieDrDkA,Boy,Minor,216,PfOtieDrDkA,10982928,156744,28085
2013-07-15,Infinite,Destiny,데스티니,Duroo,https://youtu.be/BDbpE6qHDSA,Boy,Major,251,BDbpE6qHDSA,22728267,239199,50577
2013-07-12,Untouchable,Call Me,연락 좀 자주해,,https://youtu.be/cCTBgEVw6bI,Boy,Minor,265,cCTBgEVw6bI,284215,7996,636
2013-07-11,BESTie,Pitapat,두근두근,Joo Heesun,https://youtu.be/gtyi5LQdfBE,Girl,Major,217,gtyi5LQdfBE,4437745,26791,2531
2013-07-10,BTS,N.O,엔.오,,https://youtu.be/mmgxPLLLyVo,Boy,Major,243,mmgxPLLLyVo,88232696,1645429,58558
2013-07-10,Stellar,Study,공부하세요,,https://youtu.be/x6qask_cn-I,Girl,Major,195,ehFmZ3tB95o,182750,1068,180
2013-07-09,Teen Top,Clap Encore,박수 앙코르,,https://youtu.be/MSIKwciwP5M,Boy,Minor,235,MSIKwciwP5M,3000177,41995,2815
2013-07-07,2NE1,Falling In Love,폴링 인 러브,Seo Hyunseung,https://youtu.be/zEVd9pSG85Q,Girl,Major,227,zEVd9pSG85Q,79741113,729650,85844
2013-07-04,Rania,Up,업,,https://youtu.be/A9lvgEXCSzA,Girl,Minor,192,j_GI-TEJsIs,3931,194,29
2013-07-04,Jewelry,Hot&Cold,핫앤콜드,,https://youtu.be/lAdabIfmtgk,Girl,Major,208,lAdabIfmtgk,1985414,0,1273
2013-07-04,Davichi,Missing you Today,오늘따라 보고 싶어서 그래,,https://youtu.be/iA9olaeQBvI,Girl,Major,395,iA9olaeQBvI,9010875,40804,2219
2013-07-04,Apink,NoNoNo,노노노,ZANYBROS,https://youtu.be/n3XJQtJWKJM,Girl,Major,225,n3XJQtJWKJM,17737878,114577,12702
2013-07-04,Mr.Mr,Waiting for you,웨이팅 포 유,,https://youtu.be/CC-dmjmbMos,Boy,Major,220,CC-dmjmbMos,1044919,17943,1054
2013-07-04,Myname,Baby I'm Sorry,베이비 아임 소리,,https://youtu.be/RzSAO8op0ow,Boy,Major,461,RzSAO8op0ow,9473173,165516,11585
2013-07-03,U-KISS,Inside of me,,,https://youtu.be/xjwrqzV5Zak,Boy,Japanese,225,xjwrqzV5Zak,2831709,31419,3515
2013-07-03,FTISLAND,Shiawa Theory,シアワセオリ?,,https://youtu.be/7uDHQc-VDwU,Boy,Japanese,252,7uDHQc-VDwU,2357808,22038,1335
2013-07-02,Super Junior,"Sexy, Free & Single",섹시 프리 앤 싱글,,https://youtu.be/gWIkiI_UmeE,Boy,Major,228,gWIkiI_UmeE,79352759,644487,478948
2013-07-01,Dynamic Duo,Baaam,,,https://youtu.be/DmAHmYgdopw,Boy,Major,239,DmAHmYgdopw,4351137,21998,1355
2013-06-30,VIXX,G.R.8.U,대.다.나.다.너,ZANYBROS,https://youtu.be/-wKcxx1Soao,Boy,Major,220,9vIZT-aIUKc,6662853,93725,9504
2013-06-30,T-ara,Target,,,https://youtu.be/LiweJ0DaLf8,Girl,Japanese,92,LiweJ0DaLf8,460261,4037,438
2013-06-29,100%,Only U,온리유,,https://youtu.be/GWdQT7Mal_w,Boy,Minor,218,GWdQT7Mal_w,120503,4026,292
2013-06-27,B.A.P,COFFEE SHOP,커피숍,ZANYBROS,https://youtu.be/6VzuX88Dc_g,Boy,Minor,221,6VzuX88Dc_g,8792201,149727,23134
2013-06-27,4Minute,Is It Poppin'?,물 좋아?,ZANYBROS,https://youtu.be/DRSRpXPZVdM,Girl,Major,203,DRSRpXPZVdM,29681012,171594,22042
2013-06-24,A-PRINCE,Mambo,맘보,,https://youtu.be/S9XvYCDY2P8,Boy,Major,196,S9XvYCDY2P8,144542,3185,367
2013-06-23,Crayon Pop,Bar Bar Bar,빠빠빠,,https://youtu.be/yMqL1iWfku4,Girl,Major,181,yMqL1iWfku4,74603914,479739,48189
2013-06-23,Girl's Day,Female President,여자대통령,Lim Sungwan,https://youtu.be/xF3MC8PWgJE,Girl,Major,218,xF3MC8PWgJE,32204398,176323,14697
2013-06-21,2EYES,Don't Mess With Me,까불지마,,https://youtu.be/Livyqlxvypk,Girl,Major,199,Livyqlxvypk,737073,10318,1726
2013-06-19,Dal Shabet,Be Ambitious,내 다리를 봐,,https://youtu.be/7jtMbtq8wT0,Girl,Major,224,7jtMbtq8wT0,5323439,28461,2347
2013-06-19,A-PRINCE,My Lady,마이 레이디,,https://youtu.be/RNxTEBkGsOE,Boy,Minor,215,RNxTEBkGsOE,130937,2616,225
2013-06-18,Beast,I'm Sorry,아이엠쏘리,,https://youtu.be/J06ptq4OVbA,Boy,Minor,311,J06ptq4OVbA,5819477,63068,5097
2013-06-12,After School,First Love,첫사랑,,https://youtu.be/zmS3Qh_SFwU,Girl,Major,221,zmS3Qh_SFwU,12069331,109075,19583
2013-06-11,BTS,No More Dream,노 모어 드림,,https://youtu.be/pw540DtB5mM,Boy,Major,290,pw540DtB5mM,14076249,365715,18589
2013-06-10,Chocolat,Black Tinkerbell,블랙팅커벨,,https://youtu.be/Op8cDa0feXI,Girl,Major,209,Op8cDa0feXI,2828761,34655,4040
2013-06-10,SISTAR,Give It To Me,기브 잇 투미,,https://youtu.be/p6XLNsJ9YrA,Girl,Major,254,p6XLNsJ9YrA,72955886,358590,23298
2013-06-10,Nell,Ocean of Light,,,https://youtu.be/0Ze0TVXXHJ4,Boy,Major,315,0Ze0TVXXHJ4,1970895,32081,2095
2013-06-04,Boys Republic,Party Rock,전화해 집에,,https://youtu.be/u7qbhAyBdD8,Boy,Major,216,u7qbhAyBdD8,2108117,34510,1867
2013-06-04,Girls' Generation,Love&Girls,러브앤걸스,Toshiyuki Suzuki,https://youtu.be/6ex1YkDXelo,Girl,Japanese,198,6ex1YkDXelo,27840931,194073,12307
2013-06-04,Broken Valentine,Aluminium,,,https://youtu.be/Cz10jwWy98E,Boy,Major,346,Cz10jwWy98E,636671,5143,555
2013-06-03,Rainbow,Sunshine,선샤인,,https://youtu.be/h-3V0FwPzes,Girl,Major,211,h-3V0FwPzes,11983501,70810,5799
2013-06-03,MBLAQ,Smoky Girl,스모키걸,,https://youtu.be/dTDmIiGLFEw,Boy,Major,247,dTDmIiGLFEw,12304813,149146,38531
2013-05-30,EXO,Wolf,늑대와 미녀,,https://youtu.be/gAal8xHfV0c,Boy,Major,233,gAal8xHfV0c,157267292,1919638,241231
2013-05-29,FTISLAND,Freedom,,,https://youtu.be/wqvZxcTm_GY,Boy,Japanese,222,wqvZxcTm_GY,1010060,10390,695
2013-05-29,FTISLAND,Orange sky,オレンジ色の空,,https://youtu.be/IKn9MTAygsU,Boy,Japanese,294,IKn9MTAygsU,1646254,13830,779
2013-05-27,Boyfriend,On & On,온앤온,,https://youtu.be/DMBWex5v1fE,Boy,Major,201,DMBWex5v1fE,4618966,60331,6804
2013-05-23,Super Junior-D&E,I Wanna Dance,,,https://youtu.be/gaT8j1yIbCg,Boy,Japanese,151,gaT8j1yIbCg,5629889,72640,10083
2013-05-22,100%,Want U Back,원트 유 백,,https://youtu.be/FxXCVxFZf2Q,Boy,Major,234,FxXCVxFZf2Q,1869122,36763,3437
2013-05-19,VIXX,hyde,하이드,ZANYBROS,https://youtu.be/Le0CwBy4SaQ,Boy,Major,201,Le0CwBy4SaQ,10585972,131185,12031
2013-05-15,Shinhwa,This Love,,,https://youtu.be/45wH_HHnJBg,Boy,Major,224,45wH_HHnJBg,8580669,144814,16744
2013-05-13,Wonder Boyz,Tarzan,타잔,,https://youtu.be/_WKkX-4HHP0,Boy,Major,286,_WKkX-4HHP0,1239291,27327,2643
2013-05-11,2PM,A.D.T.O.Y.,하.니.뿐,,https://youtu.be/AFnV7Y6iwrA,Boy,Major,248,AFnV7Y6iwrA,32262039,312472,38289
2013-05-09,N-Sonic,Lie,라이,,https://youtu.be/Cu2qPwRu8RY,Boy,Major,283,Cu2qPwRu8RY,140393,2710,152
2013-05-08,LC9,MaMa Beat,마마 비트,,https://youtu.be/HrV_BcWxJRU,Boy,Major,243,HrV_BcWxJRU,3279345,51598,6949
2013-05-08,9MUSES,Wild,와일드,ZANYBROS,https://youtu.be/fwN_Axs7pL4,Girl,Major,197,fwN_Axs7pL4,15452660,101976,8183
2013-05-07,B1A4,What's Happening?,이게 무슨 일이야,Digipedi,https://youtu.be/oqxHy4G9FMI,Boy,Major,203,oqxHy4G9FMI,18553724,174012,16496
2013-05-07,4Men,Propose Song,청혼하는 거예요,,https://youtu.be/cQZ0Mp3ZUSE,Boy,Major,254,cQZ0Mp3ZUSE,4969442,15505,653
2013-05-07,As One,Awkward Love,사랑이 어색해,,https://youtu.be/SYlBE_qjP44,Girl,Major,212,SYlBE_qjP44,268404,3932,130
2013-05-05,2PM,Comeback When You Hear This Song,이 노래를 듣고 돌아와,,https://youtu.be/a7cH5EAXNNg,Boy,Major,237,a7cH5EAXNNg,12718055,133707,24294
2013-05-03,December,Going Home,,,https://youtu.be/ENVHksP4n4g,Boy,Major,203,ENVHksP4n4g,245495,2212,117
2013-05-01,Hello Venus,Would You Stay For Tea?,차 마실래?,ZANYBROS,https://youtu.be/nQm_9nbY_7U,Girl,Major,222,bfVYOFCQufw,3870674,38674,4682
2013-04-29,SECRET,YooHoo,유 후,ZANYBROS,https://youtu.be/s0sVjn5DGrc,Girl,Major,213,s0sVjn5DGrc,11167203,81490,7831
2013-04-28,24Hours,Tick-tock Tick-tock,째깍째깍,,https://youtu.be/2-nUkH7KH64,Co-ed,Minor,244,2-nUkH7KH64,51076,1630,99
2013-04-28,T-ara N4,Jeon Won Diary (Drama version),전원일기,ZANYBROS,https://youtu.be/CyOK2kjczo0,Girl,Major,315,CyOK2kjczo0,1795229,30310,12053
2013-04-28,T-ara N4,Jeon Won Diary (Dance version),전원일기,ZANYBROS,https://youtu.be/74_3c_5SVBM,Girl,Major,268,74_3c_5SVBM,14538683,103049,26932
2013-04-28,UBeat,Should Have Treated You Better,있을 때 잘해 줄 걸,,https://youtu.be/lF1d4X5L-ms,Boy,Major,194,lF1d4X5L-ms,2341291,47516,6425
2013-04-25,Ladies' Code,I Won't Cry,안울래,,https://youtu.be/XYr3Mvzlb1s,Girl,Minor,243,XYr3Mvzlb1s,164697,3472,183
2013-04-25,SHINee,Why So Serious?,와이 쏘 시리어스?,,https://youtu.be/hgeAmF7bgoE,Boy,Major,226,hgeAmF7bgoE,23381801,267488,44550
2013-04-25,HISTORY,Dreamer (narr. IU),드리머,,https://youtu.be/zM5GpSPGk-Y,Boy,Major,289,zM5GpSPGk-Y,1322365,29932,3080
2013-04-25,4Minute,What's Your Name,이름이 뭐예요?,ZANYBROS,https://youtu.be/H-IJWqIHioA,Girl,Major,208,H-IJWqIHioA,44543198,281421,34840
2013-04-24,Teen Top,Walk By,길을 걷다가,,https://youtu.be/NSKHUM-d8EU,Boy,Minor,199,NSKHUM-d8EU,1232192,21873,2329
2013-04-24,Dickpunks,Viva Youth,VIVA청춘,,https://youtu.be/FODnA8jGC0Q,Boy,Major,240,FODnA8jGC0Q,1719854,8641,763
2013-04-18,Gavy NJ,Farewell Theater,이별극장,,https://youtu.be/n_r3HaXA-jY,Girl,Major,213,n_r3HaXA-jY,523716,3432,192
2013-04-17,C-Clown,Shaking Heart,흔들리고 있어,,https://youtu.be/0e56l-8K3jU,Boy,Major,221,0e56l-8K3jU,3662095,54926,4687
2013-04-16,4Men,Thank You,,,https://youtu.be/PJlR6Tm-_tc,Boy,Major,221,PJlR6Tm-_tc,229128,2339,107
2013-04-10,BtoB,2nd Confession,두 번째 고백,,https://youtu.be/7zuoNuI4fHQ,Boy,Major,255,7zuoNuI4fHQ,6222501,96683,8311
2013-04-10,Boyfriend,Melody of Eye,瞳のメロディ,,https://youtu.be/vF5YCShFlEg,Boy,Japanese,308,vF5YCShFlEg,2092249,23291,584
2013-04-09,CNBLUE,Blind Love,,,https://youtu.be/XcmFrXuf0Ew,Boy,Japanese,255,XcmFrXuf0Ew,5455819,47377,2882
2013-04-09,M.I.B,Nod Along!,끄덕여줘!,,https://youtu.be/m8eQf0XsCao,Boy,Major,206,m8eQf0XsCao,1286132,21195,1862
2013-04-08,15&,Somebody,썸바디,,https://youtu.be/lnM-PQwLxC0,Girl,Major,201,lnM-PQwLxC0,3227869,45943,4184
2013-04-04,"Sunnyhill, Daybreak",Love Actually,들었다 놨다,,https://youtu.be/MStMdxnrYyY,Co-ed,Major,243,MStMdxnrYyY,1118479,10516,884
2013-04-04,Girls' Generation,Beep Beep,,,https://youtu.be/K36drkfv9BE,Girl,Japanese,95,K36drkfv9BE,1563576,26816,4010
2013-04-01,Davichi,Be Warmed,녹는 중,,https://youtu.be/dhI9bsQwFRw,Girl,Major,233,dhI9bsQwFRw,396830,2484,156
2013-04-01,Delight,Mega Yak,메가 약,,https://youtu.be/TloLiJE5jsM,Girl,Major,217,TloLiJE5jsM,422680,7003,950
2013-03-24,ZE:A-Five,The Day We Broke Up,헤어지던 날,,https://youtu.be/1M1beIdYUl0,Boy,Major,220,1M1beIdYUl0,3075419,36226,3304
2013-03-20,Infinite,Man In Love,남자가 사랑할 때,ZANYBROS,https://youtu.be/2C-dsCaFJzE,Boy,Major,305,2C-dsCaFJzE,12786668,160498,21339
2013-03-18,Davichi,Just The Two of Us,둘이서 한잔해,,https://youtu.be/fMWvYuk_bQo,Girl,Major,323,fMWvYuk_bQo,192554,1137,59
2013-03-18,KARA,Bye Bye happy Days!,バイバイ ハッピ?デイズ!,,https://youtu.be/j8RxLdoKpVM,Girl,Japanese,279,j8RxLdoKpVM,781114,0,602
2013-03-18,KARA,Orion,オリオン,,https://youtu.be/0ssLwwB8ees,Girl,Japanese,337,0ssLwwB8ees,489278,0,236
2013-03-17,Evol,Get Up,겟 업,,https://youtu.be/rAUwimJaZKU,Girl,Major,169,rAUwimJaZKU,2865481,40256,3889
2013-03-14,One Punch,Vacant Evening,멍한 오후,,https://youtu.be/6n4gJHTK_Dg,Boy,Minor,218,6n4gJHTK_Dg,3809,0,2
2013-03-13,Girl's Day,Expect,기대해,MONOCROM,https://youtu.be/t8YXut6_56c,Girl,Major,203,t8YXut6_56c,50202150,255082,9147
2013-03-13,AKMU,I love you,서울숲 청음회,,https://youtu.be/ZuyNe3AmlSk,Co-ed,OST,187,ZuyNe3AmlSk,38745111,402841,13693
2013-03-12,Glam,In Front of the Mirror,거울앞에서,,https://youtu.be/PreOQpat5Mg,Girl,Major,260,PreOQpat5Mg,2291931,50089,3320
2013-03-11,SHINee,Fire,,,https://youtu.be/BWsSiuU0ThY,Boy,Japanese,227,BWsSiuU0ThY,4284383,62002,0
2013-03-08,Baechigi,Under The Sun,태양아래서,,https://youtu.be/Z9fXXiQNbpY,Boy,Minor,223,L8eAOY-i_JM,4926,59,0
2013-03-07,Rania,Just Go,저스트 고,,https://youtu.be/oCVU4lR-Gsk,Girl,Major,191,oCVU4lR-Gsk,4788778,39920,3041
2013-03-07,Ladies' Code,Bad Girl,나쁜여자,,https://youtu.be/2KmAbPcYa0A,Girl,Major,217,2KmAbPcYa0A,644974,18403,881
2013-03-07,U-KISS,Standing Still,,,https://youtu.be/bOPHIx81bQE,Boy,Major,211,bOPHIx81bQE,9455359,104898,15912
2013-03-04,Davichi,Turtle,거북이,,https://youtu.be/oCK2BthiqFM,Girl,Major,243,oCK2BthiqFM,295797,720,32
2013-03-04,Excite,Try Again,그만 좀 싸우자,,https://youtu.be/sBqnrYO9rFg,Boy,Major,208,sBqnrYO9rFg,2641,82,8
2013-03-04,2AM,One Spring Day,어느 봄날,ZANYBROS,https://youtu.be/UKgK5LqT6BY,Boy,Major,340,UKgK5LqT6BY,2837879,69630,4691
2013-03-04,Myname,We Are The Night,,,https://youtu.be/s0nuGcumWMA,Boy,Japanese,238,s0nuGcumWMA,1189922,15541,1117
2013-03-03,D-Unit,Talk To My Face,얼굴보고 얘기해,,https://youtu.be/mzEEwAeNr0Y,Girl,Major,218,mzEEwAeNr0Y,1221175,17202,1942
2013-02-25,Teen Top,Miss Right,긴 생머리 그녀,,https://youtu.be/TaGCTbqJKO0,Boy,Major,228,TaGCTbqJKO0,24711235,263146,19347
2013-02-20,Tritops,Too Foolish For You,참 못 났다 내가,,https://youtu.be/cS9TXGpFHPw,Boy,Major,254,cS9TXGpFHPw,23220,371,25
2013-02-20,Girl's Day,White Day,화이트데이,,https://youtu.be/yZvXb38z_R8,Girl,Minor,193,yZvXb38z_R8,463084,5248,305
2013-02-19,SHINee,Dream Girl,드림걸,Digipedi,https://youtu.be/vhxjEXDAy6s,Boy,Major,182,vhxjEXDAy6s,24574911,281255,45316
2013-02-19,Speed,Pain The Love Of Heart,통증,,https://youtu.be/mQUwJxKkhNo,Boy,Major,212,mQUwJxKkhNo,4710163,62026,4548
2013-02-15,Teen Top,I Wanna Love,사랑하고 싶어,,https://youtu.be/s1pNnvXMHBI,Boy,Minor,212,s1pNnvXMHBI,6993392,82029,9669
2013-02-15,Orange Caramel,Cookies Cream & mint,クッキ?クリ?ム&ミント,,https://youtu.be/QjwloyGluaA,Girl,Japanese,82,QjwloyGluaA,336715,2768,207
2013-02-14,Dasoni,Goodbye,굿바이,,https://youtu.be/ZpMScAlOzHo,Girl,Major,213,ZpMScAlOzHo,1165956,16912,892
2013-02-12,Rainbow,Tell Me Tell Me,텔미텔미,,https://youtu.be/Zy_sgB4EJB8,Girl,Major,207,Zy_sgB4EJB8,9630656,59661,4776
2013-02-12,NU'EST,Hello,여보세요,,https://youtu.be/9GdT1R2K6FE,Boy,Major,229,9GdT1R2K6FE,1283956,48707,10280
2013-02-11,Two X,Ring Ma Bell,링마벨,,https://youtu.be/FkwrdyWzyDc,Girl,Major,212,FkwrdyWzyDc,3484922,25319,2879
2013-02-11,B.A.P,ONE SHOT,원샷,ZANYBROS,https://youtu.be/1zRzl1d5vNU,Boy,Major,416,1zRzl1d5vNU,39378558,507159,60024
2013-02-07,ZE:A,The Classic,,,https://youtu.be/h6s77A5jq64,Boy,Japanese,242,h6s77A5jq64,297539,4061,361
2013-02-05,Clazziquai Project,Love Recipe,러브레시피,,https://youtu.be/HTN5mcIABg4,Co-ed,Major,281,HTN5mcIABg4,1220489,10195,596
2013-02-01,December,Memories,기억을 걷다보면,,https://youtu.be/Kj6C3AXG9SQ,Boy,Major,235,Kj6C3AXG9SQ,629710,3458,201
2013-01-30,SISTAR19,Gone Not Around Any Longer,있다 없으니까,,https://youtu.be/JtVhwsACgTw,Girl,Major,223,JtVhwsACgTw,47481691,234974,13400
2013-01-28,Infinite H,Without You feat. Zion.T,니가 없을 때,ZANYBROS,https://youtu.be/SsoEF4ojw-8,Boy,Major,210,SsoEF4ojw-8,1957507,30553,1630
2013-01-28,DMTN,Safety Zone,세이프티 존,,https://youtu.be/o6YLHPPBd9k,Boy,Major,247,o6YLHPPBd9k,144534,4725,740
2013-01-27,4Men,Hello It's Me,안녕 나야,,https://youtu.be/k0YXPymM6Us,Boy,Major,265,MjVqlgmtqt4,137356,3151,157
2013-01-25,LeeSsang,Tears,눈물,,https://youtu.be/HDqBCcOv_7U,Boy,Major,258,HDqBCcOv_7U,4918295,35131,2324
2013-01-24,Egobomb,Throw It Away,갖다 버려,,https://youtu.be/64XGveCYrak,Boy,Major,210,xnB3oQuqkK4,11554,92,10
2013-01-24,Myname,Just That Little Thing,그까짓거,,https://youtu.be/BCzp7l3JCEU,Boy,Major,222,BCzp7l3JCEU,2156883,34129,2601
2013-01-23,9MUSES,Dolls,돌스,Tiger Cave,https://youtu.be/qW6D8rYppwY,Girl,Major,209,qW6D8rYppwY,9092819,74773,5905
2013-01-23,Mr.Mr,Highway,하이웨이,,https://youtu.be/dzXJ0tuRuNY,Boy,Major,289,dzXJ0tuRuNY,1068041,17331,1345
2013-01-21,Speed,Never Say Goodbye,지독히도 가슴아픈 사랑,,https://youtu.be/CCHElo5l1sk,Boy,Major,91,CCHElo5l1sk,93801,2525,126
2013-01-20,Tiny-G,Minimanomo,미니마니모,,https://youtu.be/r-MXLmNnarQ,Girl,Major,197,r-MXLmNnarQ,8270887,112394,8070
2013-01-17,VIXX,On and On,다칠 준비가 돼 있어,,https://youtu.be/2TcXHDJIShI,Boy,Major,196,d0C6EktpC20,6411486,82240,3954
2013-01-14,B.A.P,Rain Sound,빗소리,ZANYBROS,https://youtu.be/7ghpiNIKGIo,Boy,Minor,207,7ghpiNIKGIo,12696224,167484,20238
2013-01-14,Speed,It's Over,이츠 오버,,https://youtu.be/YOlBheJB3ww,Boy,Major,237,YOlBheJB3ww,3238459,38538,2204
2013-01-14,Baechigi,Shower Of Tears,눈물샤워,,https://youtu.be/uT2aJola9xo,Boy,Major,234,OZmy01O6UIo,9325704,25993,1675
2013-01-13,CNBLUE,I'm Sorry,아임 쏘리,,https://youtu.be/4p3cKsDCA0Y,Boy,Major,232,4p3cKsDCA0Y,25128342,234675,14809
2013-01-10,Infinite H,Special Girl feat. Bumkey,스페셜 걸,ZANYBROS,https://youtu.be/vnEHiMVgEII,Boy,Major,256,vnEHiMVgEII,4459891,64412,7624
2013-01-09,Boyfriend,I Yah,아이야,,https://youtu.be/utJrJuBQ244,Boy,Major,220,utJrJuBQ244,13457218,142641,10994
2013-01-08,Nell,Words you shouldn't believe,믿어선 안될 말,,https://youtu.be/QZl5aWkF4qQ,Boy,Major,469,QZl5aWkF4qQ,532872,8069,517
2013-01-06,Speed,That's My Fault,슬픈약속,,https://youtu.be/0gxMvAa2V1Q,Boy,Major,259,0gxMvAa2V1Q,1918616,23756,1644
2013-01-06,Super Junior-M,Break Down,,,https://youtu.be/e_Nz8t3vNo8,Boy,Chinese,205,e_Nz8t3vNo8,40495857,354534,79710
2013-01-05,A-PRINCE,Hello,헬로,,https://youtu.be/-oHjnd26J_E,Boy,Major,317,-oHjnd26J_E,48328,1325,131
2013-01-02,Apink,A Year Ago,일년전에,,https://youtu.be/bo0dILRCbTs,Girl,Minor,262,bo0dILRCbTs,369993,6133,440
2013-01-01,Glam,I Like That,아이 라이크 댓,,https://youtu.be/Dwm7IlPO1Uo,Girl,Major,196,Dwm7IlPO1Uo,6102657,144856,11482
2013-01-01,Girls' Generation,I Got A Boy,아이 갓 어 보이,ZANYBROS,https://youtu.be/wq7ftOZBy0E,Girl,Major,305,wq7ftOZBy0E,258881236,2101629,513815
2012-12-26,CNBLUE,Robot,,,https://youtu.be/0R-Ibg8YB0s,Boy,Japanese,211,0R-Ibg8YB0s,1611255,13834,573
2012-12-25,SHINee,Dazzling Girl,다즐링걸,Hideaki Sugawara,https://youtu.be/f8-aYW2biys,Boy,Japanese,159,f8-aYW2biys,4050453,52597,0
2012-12-24,Super Junior-K.R.Y,Promise You,,,https://youtu.be/RlmhROGThG0,Boy,Japanese,172,RlmhROGThG0,1498878,27808,2711
2012-12-21,Girls' Generation,Dancing Queen,댄싱퀸,,https://youtu.be/EXZxc8GSXnI,Girl,Major,264,EXZxc8GSXnI,60420576,387097,37293
2012-12-20,December,Don't Go,,,https://youtu.be/Fy8kvKn-wMw,Boy,Major,229,Fy8kvKn-wMw,1014443,6851,508
2012-12-13,C-Real,Danger Girl,댄저 걸,,https://youtu.be/qjT58WX8c7c,Girl,Major,220,qjT58WX8c7c,402673,5369,451
2012-12-13,Hello Venus,What Are You Doing Today?,오늘뭐해?,Digipedi,https://youtu.be/WOhxRzGIPYw,Girl,Major,210,Y1pM6FB6u_4,1285419,15703,1618
2012-12-13,Sunny Hill,Goodbye To Romance,굿바이 투 로맨스,,https://youtu.be/MkmSxGCGW8Y,Co-ed,Major,267,MkmSxGCGW8Y,4440279,33962,3498
2012-12-12,Orange Caramel,Dashing through the snow in highheels (feat. NU'EST),흰눈 사이로 하이힐 타고,,https://youtu.be/td8mzvYNRl0,Girl,Special,213,td8mzvYNRl0,294035,6477,618
2012-12-11,Noel,Love 911,반창꼬,,https://youtu.be/HVhm10m8qFM,Boy,Major,223,HVhm10m8qFM,3490305,20445,600
2012-12-07,100%,Guy Like Me,나 같은 놈,,https://youtu.be/xzedhZOZTxo,Boy,Minor,208,xzedhZOZTxo,732262,13980,1249
2012-12-06,ZE:A,Beautiful Lady,아리따운 걸,,https://youtu.be/HCEd1EiVnlw,Boy,Major,226,HCEd1EiVnlw,1380632,16486,1318
2012-12-06,The SeeYa,Poison,독약,,https://youtu.be/lsNuAHmZ8Sw,Girl,Major,274,lsNuAHmZ8Sw,18841,290,12
2012-12-05,Clazziquai Project,Can't Go On My Own,함께라면,,https://youtu.be/1ev8HYenbqk,Co-ed,Major,209,1ev8HYenbqk,731483,8247,349
2012-12-04,FTISLAND,Polar Star,,,https://youtu.be/RhkPbFpy6BU,Boy,Japanese,251,RhkPbFpy6BU,651331,7002,323
2012-12-03,SECRET,Talk That,톡 댓,ZANYBROS,https://youtu.be/-V1-J4LNh9o,Girl,Major,237,-V1-J4LNh9o,5660181,45572,4146
2012-12-03,Nell,White night,백야,,https://youtu.be/foUVjorLgZc,Boy,Major,281,foUVjorLgZc,750962,9969,640
2012-12-03,Boyfriend,My Lady,MY LADY ～冬の?人～,,https://youtu.be/6xa2F5-A1x0,Boy,Japanese,228,6xa2F5-A1x0,3118084,33862,1101
2012-12-03,Boyfriend,Kimi to Dance Dance Dance,キミとDance Dance Dance,,https://youtu.be/dx3_XhRImVs,Boy,Japanese,283,dx3_XhRImVs,1901826,23308,880
2012-11-27,BIGSTAR,I Got The Feeling,느낌이와,,https://youtu.be/yWoL0t3GJvs,Boy,Major,203,yWoL0t3GJvs,589514,9893,850
2012-11-26,TVXQ!,Humanoids,,,https://youtu.be/XAC5KRMyiQk,Boy,Major,250,XAC5KRMyiQk,10327541,117767,13606
2012-11-26,SHINee,"Stay with me, 1000 years...",1000年、ずっとそばにいて???,,https://youtu.be/z7e18C-Bbyc,Boy,Japanese,315,z7e18C-Bbyc,7637412,113997,0
2012-11-22,Gavy NJ,It's Pretty,이쁘네요,,https://youtu.be/VL7hee6Vues,Girl,Major,184,VL7hee6Vues,129314,907,50
2012-11-22,C-Clown,Far away...Young love,멀어질까봐,,https://youtu.be/7GeGEfqQ9Rs,Boy,Major,225,7GeGEfqQ9Rs,3734512,55237,3651
2012-11-21,Girls' Generation,Flower Power,플라워 파워,Toshiyuki Suzuki,https://youtu.be/jG1cIlM1juw,Girl,Japanese,223,jG1cIlM1juw,48710434,285413,32385
2012-11-20,U-KISS,Distance,,,https://youtu.be/Nb0wJS90QfU,Boy,Japanese,210,Nb0wJS90QfU,811565,12482,1469
2012-11-20,Spica,Lonely,론리,,https://youtu.be/C9GqA2veVH4,Girl,Major,209,C9GqA2veVH4,5113670,44832,2437
2012-11-18,Dal Shabet,For Darling,샤르르,,https://youtu.be/JFRtFdmIv_Q,Girl,Minor,195,JFRtFdmIv_Q,241904,2592,239
2012-11-14,A-JAX,2MYX,투마이엑스,,https://youtu.be/s4hQhRQw4VY,Boy,Major,215,s4hQhRQw4VY,859845,14426,1567
2012-11-14,The SeeYa,Be Without You,내 맘은 죽어가요,,https://youtu.be/BdvzVgUqOIA,Girl,Major,251,BdvzVgUqOIA,43918,699,59
